label,Specialization,text
Pneumonia,Infectious Diseases,"I've been feeling really drained and cold, and I can't stop coughing. It hurts in my chest when I do, and my heart feels like it's racing. The mucus I'm coughing up is a gross brownish color."
Pneumonia,Infectious Diseases,"I've been coughing nonstop and feeling quite chilly and exhausted. When I do, my heart feels like it's rushing and it hurts in my chest. I'm coughing up a disgusting dark mucous."
Pneumonia,Infectious Diseases,"I've been exhausted and chilly, and I can't stop coughing. When I do, it pains in my chest and makes my heart race. My coughing mucous has a disgusting brownish hue."
Pneumonia,Infectious Diseases,"I've been feeling cold, tired, and unable to stop coughing. When I do, my heart races and I get a discomfort in my chest. The mucus I'm coughing up looks disgustingly brown."
Pneumonia,Infectious Diseases,"I've been having chills and feeling exhausted, and I can't seem to shake this cough. My chest hurts when I cough, and my heart feels like it's going a million miles an hour. The phlegm I'm coughing up is a dirty rust color."
Pneumonia,Infectious Diseases,"I've been feeling lethargic, experiencing chills, and this cough won't go away. When I cough, my heart feels like it's beating a million miles per hour, and my chest aches. I'm coughing up something that looks like filthy rust."
Pneumonia,Infectious Diseases,"I've been experiencing chills, feeling worn out, and I can't seem to get rid of this cough. When I cough, my chest aches and my heart feels as like it is beating a million miles per hour. I'm coughing up a nasty rust-colored phlegm."
Pneumonia,Infectious Diseases,"I've been feeling exhausted, getting chills, and this cough won't go away. My heart feels like it's thumping a million miles per hour when I cough, and my chest hurts. I have a bad case of rust-colored phlegm in my cough."
Pneumonia,Infectious Diseases,"I've been feeling really weak and cold lately, and this cough won't go away. It hurts in my chest when I cough, and my heart is pounding. The mucus I'm bringing up is a rusty brown color."
Pneumonia,Infectious Diseases,"Recently, I've been feeling quite chilly and weak, and my cough isn't getting better. When I cough, my heart racing and my chest hurting. The mucus that I am referring about has a reddish brown hue."
Pneumonia,Infectious Diseases,"I've been having chills and feeling really worn out, and this cough won't go away. My chest hurts when I cough, and my heart is racing. The mucus I'm bringing up is a gross brownish color."
Pneumonia,Infectious Diseases,"I have a persistent cough, chills, and a general sense of exhaustion. When I cough, my heart races and my chest aches. I'm talking about mucus, which has an ugly brownish tint."
Pneumonia,Infectious Diseases,"I've been experiencing chills, feel really exhausted, and my cough just won't go away. When I cough, my chest aches and my heart is pounding. It's a disgusting brownish hue, the mucous I'm coming up."
Pneumonia,Infectious Diseases,"I've been feeling really tired, have chills, and my cough simply won't go away. My heart racing and my chest hurting when I cough. The mucus I'm coming up with has an ugly brownish color to it."
Pneumonia,Infectious Diseases,"I have a really high fever, and I'm having trouble breathing. I'm sweating a lot and feeling really cold and tired. My heart is beating really fast, and I have some brownish sputum"
Pneumonia,Infectious Diseases,"My fever is really high, and I'm having difficulty breathing. I'm feeling really chilly and exhausted, and I'm sweating a lot. I have some brownish-colored sputum and my heart is thumping pretty quickly."
Pneumonia,Infectious Diseases,"I'm having problems breathing and have a very high fever. I'm perspiring a lot and experiencing extreme fatigue and chilly. My heart is racing, and I'm coughing up some brownish mucus."
Pneumonia,Infectious Diseases,"I have a really high fever and am having trouble breathing. In addition to being really tired and cold, I'm sweating a lot. I have a racing heartbeat and a brownish mucus-filled cough."
Pneumonia,Infectious Diseases,"My temperature is very high, and I'm having a hard time breathing. I'm sweating profusely, and I'm shaking with chills. I'm really tired, and my heart is beating really fast. I also have some brownish phlegm coming up"
Pneumonia,Infectious Diseases,"I'm having trouble breathing, and my fever is too high. I'm trembling from chills and heavily perspiring. My heart is racing, and I'm quite fatigued. I'm also starting to get some brown-colored mucus."
Pneumonia,Infectious Diseases,"I'm having trouble breathing, and my fever is really high. I'm drenched in sweat and shivering from the chill. My heart is thumping rapidly, and I'm quite exhausted. Additionally, I'm about to have some brownish phlegm."
Pneumonia,Infectious Diseases,"My fever is pretty high, and I'm having difficulty breathing. I'm shivering from the cold and covered in perspiration. My heart is beating quickly, and I'm really tired. I'm also going to have some brown-colored mucus."
Pneumonia,Infectious Diseases,"My fever is really high, and I'm having trouble catching my breath. I'm sweating a lot, feeling cold and tired, and my heart is beating really fast. I also have some brownish phlegm coming up."
Pneumonia,Infectious Diseases,"My fever is really high and I'm having difficulty breathing. My heart is racing, I'm sweating profusely, and I feel chilly and exhausted. I'm also starting to get some brown-colored mucus."
Pneumonia,Infectious Diseases,"I have a really high fever, and I have problems breathing. My heart is racing quite quickly, I'm perspiring a lot, and I feel chilly and exhausted. I'm also about to cough out some brownish phlegm."
Pneumonia,Infectious Diseases,"I'm having trouble breathing and have a very high fever. I'm sweating profusely, my heart is beating rapidly, and I feel tired and cold. In addition, I'm going to cough up some reddish mucus."
Pneumonia,Infectious Diseases,"I've been feeling really sick with a high fever, shortness of breath, sweating, chills, and extreme fatigue. My heart rate is rapid, and I've been coughing up a lot of brownish sputum."
Pneumonia,Infectious Diseases,"I have a high temperature, chills, sweats, shortness of breath, and excessive exhaustion. I have been feeling pretty sick. I have a lot of brownish phlegm coming up from my cough, and my pulse rate is really fast."
Pneumonia,Infectious Diseases,"With a high temperature, shortness of breath, sweating, chills, and intense exhaustion, I've been feeling quite poorly. I've been coughing up a lot of brownish phlegm and my pulse rate is racing."
Pneumonia,Infectious Diseases,"I feel really bad, having a high temperature, chills, sweats, shortness of breath, and extreme tiredness. My pulse is racing, and I've been coughing up a lot of brownish phlegm."
Pneumonia,Infectious Diseases,I'm having a really hard time catching my breath and I'm sweating a lot. I feel really sick and have a lot of mucus in my throat. My chest hurts and my heart is racing. The mucus I'm coughing up is dark and looks like rust.
Pneumonia,Infectious Diseases,"I'm perspiring a lot and finding it difficult to catch my breath. I have a lot of mucous in my throat and feel really unwell. My heart is pounding and my chest aches. My cough mucous has a black, rust-like appearance."
Pneumonia,Infectious Diseases,"I'm sweating profusely and finding it difficult to catch my breath. I feel quite ill, and my throat is very mucous. My heart is pounding, and my chest aches. I'm coughing up thick mucous that resembles rust."
Pneumonia,Infectious Diseases,"I'm having a hard time breathing and perspiring a lot. I have a really stuffy throat and feel really sick. My chest hurts, and my heart is racing. I have a heavy rust-colored mucusy cough."
